,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RecentDelq_1yr,RecentDeql_2yr,RecentInquiry_1yr_excl7days,RcentInquiry_2yr_excl7days
0,0.24139529936028983,0.632016783779668,0.017556021771657444,0.3686764572048063,0.08778010885828721,0.013167016328743083,0.0,0.3642874517618919,0.008778010885828722,0.008778010885828722,0.10094712518703029,0.004389005442914361,0.18872723404531752,0.0,0.0,0.1448371796161739,0.3247864027756627,0.03511204354331489,0.004389005442914361,0.004389005442914361,0.3028413755610909,0.004389005442914361,0.004389005442914361,0.0,0.0
1,0.35739801690466133,0.3398210652536124,0.08788475825524458,0.24021833923100186,0.011717967767365944,0.02343593553473189,0.02343593553473189,0.5858983883682972,0.02929491941841486,0.0,0.041012887185780805,0.0,0.39255192020675916,0.0,0.0,0.0,0.43356480739253994,0.0,-0.04687187106946378,0.005858983883682972,0.0,0.0,0.0,0.0,0.0
2,0.35227071070218297,0.3470129389006579,0.026288859007625596,0.12618652323660287,0.04731994621372607,0.0,0.0,0.525777180152512,0.0,0.0,0.04731994621372607,0.021031087206100477,0.23134195926710524,0.021031087206100477,0.021031087206100477,0.2786619054808313,0.3470129389006579,0.021031087206100477,0.010515543603050239,0.005257771801525119,0.45216837493116024,0.0,0.0,0.0,0.0
3,0.24546173371076657,0.6285308029866599,0.0037191171774358573,0.27149555395281755,0.104135280968204,0.0037191171774358573,0.0037191171774358573,0.3458778975015347,0.0,0.0037191171774358573,0.11157351532307572,0.01115735153230757,0.21198967911384387,0.018595585887179286,0.01487646870974343,0.2677764367753817,0.30868672572717615,0.02231470306461514,0.01487646870974343,0.01115735153230757,0.338439663146663,0.0,0.0,0.0,0.0
4,0.200351480691394,0.8236671983979531,0.06678382689713133,0.3264987092748643,0.02968170084316948,0.0,0.0,0.24734750702641234,0.0,0.0,0.02968170084316948,0.0,0.061836876756603085,0.0024734750702641232,0.0024734750702641232,0.1261472285834703,0.22013928125350699,0.00742042521079237,0.0024734750702641232,0.0,0.19787800562112987,0.0,0.0,0.0,0.0
5,0.23612659779372377,0.5482939643684772,0.044023602978490874,0.31216736657475347,0.12406651748483792,0.0,0.0,0.36419526100387906,0.0040021457253173525,0.0040021457253173525,0.12806866321015528,0.0040021457253173525,0.18810084908991556,0.0,0.0,0.24813303496967584,0.37219955245451375,0.04802574870380823,0.01600858290126941,0.012006437175952057,0.3762016981798311,0.0040021457253173525,0.0040021457253173525,0.0,0.0
6,0.24382028071906311,0.39733675376439914,0.03160633268580448,0.1670620441963951,0.11287975959215885,0.0,0.0,0.41539751529914454,0.004515190383686354,0.004515190383686354,0.1173949499758452,0.013545571151059062,0.26188104225380854,0.018060761534745416,0.018060761534745416,0.4018519441480855,0.3431544691601629,0.03160633268580448,0.03160633268580448,0.009030380767372708,0.4515190383686354,0.004515190383686354,0.004515190383686354,0.0,0.0
7,0.3207618539832352,0.6981287410223355,0.033019602615921274,0.30661059571926896,0.0801904634958088,0.0,0.0,0.3915181453030665,0.0,0.004717086087988753,0.08490754958379755,0.004717086087988753,0.20755178787150513,0.0,0.0,0.1320784104636851,0.22642013222346014,0.009434172175977506,0.009434172175977506,0.009434172175977506,0.18868344351955013,0.0,0.0,0.0,0.0
8,0.14987126975405662,0.8230218881409211,0.005080382025561242,0.35054635976372567,0.0609645843067349,0.0,0.0,0.21591623608635277,0.002540191012780621,0.002540191012780621,0.06858515734507677,0.002540191012780621,0.06604496633229615,0.002540191012780621,0.002540191012780621,0.17273298886908223,0.18797413494576595,0.017781337089464347,0.002540191012780621,0.007620573038341862,0.22861719115025586,0.002540191012780621,0.002540191012780621,0.0,0.0
9,0.3307314132068732,0.4283242892351309,0.02168730578405726,0.19518575205651534,0.103014702474272,0.0,0.0,0.5150735123713599,0.005421826446014315,0.005421826446014315,0.103014702474272,0.016265479338042947,0.1409674875963722,0.032530958676085894,0.032530958676085894,0.16807661982644378,0.4662770743572311,0.027109132230071577,0.016265479338042947,0.005421826446014315,0.33615323965288757,0.005421826446014315,0.005421826446014315,0.0,0.0
10,0.3994822680654232,0.4676865577351296,0.024358674882038002,0.2289715438911572,0.07794775962252161,0.0,0.0,0.48717349764076,0.0,0.0,0.07794775962252161,0.0146152049292228,0.1510237842686356,0.0,0.0,0.073076024646114,0.4287126779238688,0.019486939905630402,0.009743469952815201,0.0,0.32640624341930924,0.0,0.0,0.0,0.0
11,0.13924767751257675,0.8661205541282273,0.06962383875628837,0.21165646981911665,0.033419442603018414,0.0027849535502515346,0.0,0.1670972130150921,0.005569907100503069,0.005569907100503069,0.04177430325377302,0.0,0.055699071005030694,0.0027849535502515346,0.0027849535502515346,0.23393609822112893,0.17823702721609821,0.013924767751257673,0.005569907100503069,0.005569907100503069,0.24507591242213506,0.0027849535502515346,0.0027849535502515346,0.0,0.0
12,0.22639075237303993,0.8382576506785532,0.006118668983055133,0.20191607644081938,0.07036469330513404,0.0,0.0,0.30593344915275666,0.0,0.0,0.08566136576277186,0.012237337966110266,0.1193140451695751,0.006118668983055133,0.006118668983055133,0.055068020847496194,0.19885674194929182,0.0091780034745827,0.015296672457637833,0.0030593344915275664,0.20497541093234695,0.0,0.0,0.0,0.0
13,0.21333722481028064,0.7915120224845195,0.018551063026980924,0.361745729026128,0.03401028221613169,0.003091843837830154,0.003091843837830154,0.3091843837830154,0.0,0.0,0.043285813729622154,0.003091843837830154,0.024734750702641233,0.0,0.0,0.040193969891792004,0.2287964439994314,0.006183687675660308,-0.024734750702641233,0.0,0.2071535371346203,0.0,0.0,0.0,0.0
14,0.18616660374144275,0.7742166695279048,0.0768306618615478,0.2807274183402708,0.008865076368640132,0.005910050912426754,0.005910050912426754,0.22162690921600328,0.0,0.008865076368640132,0.017730152737280264,0.0,0.2955025456213377,0.0,0.0,0.09456081459882806,0.2186718837597899,0.011820101824853508,0.002955025456213377,0.002955025456213377,0.2955025456213377,0.0,0.0,0.0,0.0
15,0.22939596209326008,0.66998185754222,0.010923617242536194,0.280372842558429,0.1238009954154102,0.0,0.0,0.35319695750867025,0.0,0.0036412057475120646,0.13108340691043432,0.007282411495024129,0.13108340691043432,0.04005326322263271,0.03641205747512065,0.2585256080733566,0.2912964598009652,0.03641205747512065,0.007282411495024129,0.010923617242536194,0.2985788712959893,0.0,0.0,0.0,0.0
16,0.19366445652826864,0.8127557519874881,0.060321715967821384,0.21588824662167652,0.04444758018681575,0.0,0.0,0.2762099625894979,0.0031748271562011252,0.0031748271562011252,0.04762240734301688,0.0,0.10476929615463713,0.0063496543124022505,0.0031748271562011252,0.19683928368446976,0.21588824662167652,0.009524481468603376,0.009524481468603376,0.0031748271562011252,0.27303513543329677,0.0,0.0,0.0,0.0
17,0.28104116677257907,0.5938127878581912,0.018131688178876067,0.267442400638422,0.07252675271550427,0.018131688178876067,0.009065844089438033,0.3581008415328023,0.0,0.009065844089438033,0.09065844089438034,0.018131688178876067,0.26290947859370295,0.018131688178876067,0.018131688178876067,0.11332305111797542,0.41249590606943054,0.01359876613415705,0.018131688178876067,0.004532922044719017,0.3173045431303312,0.0,0.004532922044719017,0.0,0.0
18,0.2714461926545415,0.7441895618843609,0.027449614987537903,0.4483437114631191,0.030499572208375448,0.0,0.0,0.3049957220837545,0.0,0.0,0.030499572208375448,0.0030499572208375447,0.030499572208375448,0.0,0.0,0.009149871662512635,0.22569683434197832,0.006099914441675089,-0.024399657766700358,0.0,0.15249786104187724,0.0,0.0,0.0,0.0
19,0.36662945120685164,0.2425394831060711,0.01128090619098005,0.14665178048274066,0.08460679643235038,0.005640453095490025,0.005640453095490025,0.5640453095490026,0.0,0.0,0.09588770262333043,0.01128090619098005,0.14101132738725064,0.0225618123819601,0.0225618123819601,0.17485404596019077,0.4681576069256721,0.028202265477450125,0.005640453095490025,0.0,0.42303398216175186,0.0,0.0,0.0,0.0
20,0.2401005839724046,0.6192067691919908,0.016849163787537164,0.3074972391225533,0.11373185556587587,0.004212290946884291,0.004212290946884291,0.4085922218477762,0.021061454734421454,0.021061454734421454,0.130581019353413,0.008424581893768582,0.20218996545044599,0.016849163787537164,0.016849163787537164,0.1853408016629088,0.3664693123789333,0.012636872840652874,0.008424581893768582,0.012636872840652874,0.2358882930255203,0.004212290946884291,0.004212290946884291,0.0,0.0
21,0.17652096514842242,0.8948632260996414,0.026968480786564535,0.20348944593498694,0.05393696157312907,0.0,0.0,0.24516800715058668,0.0,0.0,0.05393696157312907,0.0024516800715058667,0.10051888293174054,0.0,0.0,0.12013232350378747,0.05638864164463494,0.014710080429035202,0.004903360143011733,0.0024516800715058667,0.17897264521992828,0.0,0.0,0.0,0.0
22,0.3799750063240982,0.44330417404478123,0.021109722573561012,0.2797038240996834,0.15304548865831732,0.0,0.0,0.5277430643390253,0.0,0.0,0.15832291930170758,0.010554861286780506,0.14249062737153684,0.005277430643390253,0.005277430643390253,0.22692951766578087,0.25331667088273213,0.047496875790512275,0.026387153216951266,0.015832291930170758,0.3377555611769762,0.0,0.0,0.0,0.0
23,0.37364344507721386,0.5058557410276127,0.051735246241460385,0.25867623120730193,0.11496721386991196,0.0,0.0,0.48861065894712585,0.005748360693495598,0.005748360693495598,0.11496721386991196,0.005748360693495598,0.11496721386991196,0.0,0.0,0.08047704970893838,0.4081336092381875,0.02299344277398239,0.011496721386991196,0.005748360693495598,0.2874180346747799,0.005748360693495598,0.005748360693495598,0.0,0.0
24,0.31704153895556475,0.4507934382024436,0.019815096184722797,0.27245757253993846,0.09412170687743328,0.004953774046180699,0.004953774046180699,0.4458396641562629,0.024768870230903496,0.024768870230903496,0.09907548092361398,0.009907548092361398,0.24768870230903495,0.009907548092361398,0.009907548092361398,0.11889057710833678,0.40125569774063663,0.029722644277084195,0.014861322138542098,0.004953774046180699,0.4062094717868173,0.0,0.0,0.0,0.0
25,0.1772614812341098,0.8099015952937776,0.009168697305212576,0.24144236237059785,0.07640581087677147,0.006112464870141717,0.0030562324350708586,0.28422961646158984,0.015281162175354294,0.006112464870141717,0.08557450818198405,0.006112464870141717,0.1466991568834012,0.0030562324350708586,0.0030562324350708586,0.1925426434094641,0.15281162175354293,0.02444985948056687,0.006112464870141717,0.0,0.2781171515914481,0.0,0.0030562324350708586,0.0,0.0
26,0.25146425455895216,0.6503385893766004,0.06936944953350405,0.3121625229007682,0.07804063072519205,0.008671181191688006,0.0,0.23845748277142015,0.004335590595844003,0.008671181191688006,0.09538299310856806,0.0,0.19510157681298013,0.004335590595844003,0.004335590595844003,0.34251165707167625,0.16475244264207212,0.03034913417090802,0.013006771787532009,0.0,0.39453874422180424,0.004335590595844003,0.004335590595844003,0.0,0.0
27,0.3164814179113283,0.6489872114131036,0.028042657283282254,0.37657282637550454,0.06810359625939975,0.0,0.0,0.40060938976117505,0.0,0.0,0.06810359625939975,0.00400609389761175,0.11617672303074077,0.0,0.0,0.11217062913312902,0.2964509484232695,0.012018281692835251,0.00400609389761175,0.00400609389761175,0.22834735216386978,0.0,0.0,0.0,0.0
28,0.19513479640759723,0.8396709421175397,0.09461081037944108,0.31635489720625615,0.04434881736536301,0.0059131756487150675,0.0059131756487150675,0.24244020159731777,0.0029565878243575337,0.008869763473072601,0.05026199301407808,0.0,0.1566991546909493,0.0029565878243575337,0.0029565878243575337,0.056175168662793144,0.1478293912178767,0.008869763473072601,0.0059131756487150675,0.0029565878243575337,0.18626503293452465,0.0029565878243575337,0.0029565878243575337,0.0,0.0
